#  ID   M200  MStar   lg_SSFR   MBH   fgas Kappa j  
 4808 11.366  9.561  -10.157  5.694  0.065 0.374 0
 5787 11.284  9.596  -10.567  5.583  0.168 0.331 0
 1037 12.220 10.446  -10.600  7.651  0.111 0.444 0
 2691 11.694  9.940  -10.218  6.535  0.114 0.205 0
  643 12.442 10.228  -11.585  6.471  0.234 0.153 0
 3352 11.588  9.857  -10.235  5.747  0.077 0.476 0
 1295 12.057 10.485  -10.330  6.758  0.257 0.588 0
 3803 11.504  9.618  -10.130  5.980  0.181 0.429 0
 3856 11.362 10.197  -13.000  5.991  0.048 0.533 0
   33 13.604 11.439  -10.953  8.349  0.873 0.196 0
 3528 11.461  9.594  -9.695  5.960  0.250 0.209 0
  844 12.186 10.561  -10.057  7.004  0.389 0.720 0
 3139 11.504  9.532  -10.695  5.850  0.161 0.194 0
 1558 11.931 10.373  -10.145  6.407  0.255 0.625 0
 4658 11.436  9.536  -10.342  5.637  0.158 0.372 0
  583 12.501 10.331  -10.397  7.819  0.199 0.178 0
    9 13.973 11.555  -11.238  9.053  0.857 0.152 0
 2871 11.659  9.576  -9.984  5.903  0.301 0.643 0
 2743 11.628  9.733  -10.477  6.485  0.112 0.152 0
 4489 11.352  9.603  -10.042  5.673  0.209 0.558 0
  363 12.624 10.780  -12.360  7.717  0.307 0.448 0
 3183 11.583  9.807  -10.591  5.920  0.165 0.547 0
 2124 11.817 10.019  -9.755  6.324  0.227 0.642 0
 4223 11.308  9.516  -10.033  5.969  0.084 0.518 0
 3251 11.508  9.696  -10.157  5.933  0.315 0.568 0
 1355 12.009 10.298  -10.017  6.889  0.170 0.499 0
 4556 11.437  9.712  -10.422  5.530  0.074 0.336 0
  554 12.153 10.251  -10.735  7.400  0.368 0.276 0
 3932 11.517  9.643  -10.411  5.905  0.141 0.334 0
 4550 11.462  9.519  -11.371  6.356  0.060 0.177 0
 1583 11.945 10.308  -10.152  6.447  0.236 0.568 0
 3746 11.247  9.579  -9.811  5.712  0.323 0.502 0
 1776 11.697  9.338  -9.733  5.784  0.298 0.245 0
 4747 11.421  9.760  -13.000  6.231  0.070 0.170 0
 2340 11.760 10.132  -10.271  6.295  0.152 0.603 0
  534 12.522 10.901  -10.507  7.910  0.283 0.512 0
 6003 11.268  9.833  -10.858  5.929  0.129 0.200 0
 5266 11.398  9.675  -10.567  5.995  0.059 0.236 0
 1669 11.894 10.278  -10.248  6.674  0.255 0.478 0
 2433 11.745 10.246  -11.299  6.853  0.016 0.248 0
 1926 11.765 10.148  -10.206  6.119  0.182 0.481 0
 1741 11.880  9.991  -9.836  6.199  0.298 0.384 0
 2113 11.752  9.978  -10.497  6.582  0.292 0.231 0
 2856 11.585  9.657  -10.688  6.150  0.242 0.361 0
 1901 11.854 10.115  -10.023  6.266  0.231 0.530 0
   19 13.754 11.238  -11.685  8.790  0.811 0.150 0
 1519 11.992 10.257  -10.307  7.119  0.105 0.286 0
  629 12.425 10.896  -10.508  7.884  0.308 0.623 0
 1071 12.152 10.470  -11.194  7.545  0.105 0.458 0
  214 12.933 11.081  -12.078  8.401  0.461 0.457 0
  652 12.382 10.593  -12.111  7.655  0.223 0.128 0
 2076 11.808 10.138  -10.358  6.495  0.224 0.295 0
 3491 11.570  9.564  -10.948  6.579  0.050 0.177 0
  306 12.420 10.255  -11.705  7.829  0.288 0.189 0
  786 12.076 10.474  -10.106  6.458  0.298 0.654 0
  480 12.494 10.839  -11.501  7.879  0.254 0.273 0
 4077 11.470  9.579  -10.147  6.147  0.087 0.565 0
  489 12.578 10.748  -12.360  8.074  0.166 0.163 0
 1282 12.079 10.453  -10.773  7.232  0.174 0.503 0
 3214 11.591  9.783  -10.281  6.032  0.140 0.524 0
  691 12.264 10.389  -11.090  7.802  0.091 0.283 0
 2477 11.717  9.981  -10.278  6.389  0.188 0.426 0
17892 10.529  9.607  -13.000   -inf  0.002 0.259 0
 2551 11.586 10.076  -10.773  6.544  0.088 0.297 0
 1975 11.890 10.303  -11.281  6.961  0.078 0.350 0
 2072 11.850 10.103  -10.090  6.246  0.111 0.450 0
  667 12.408 10.491  -10.094  7.208  0.380 0.624 0
 2674 11.662  9.855  -10.281  6.018  0.207 0.215 0
 6168 11.242  9.668  -10.324  5.470  0.046 0.526 0
 2966 11.700  9.635  -9.869  6.081  0.131 0.431 0
 2317 11.696  9.723  -10.512  6.626  0.273 0.502 0
  779 12.293 10.783  -10.178  7.175  0.543 0.767 0
 2934 11.552  9.802  -10.252  5.960  0.033 0.447 0
 7694 11.173  9.519  -13.000  5.818  0.040 0.167 0
 3091 11.618  9.782  -10.068  6.089  0.218 0.543 0
 3845 11.531  9.846  -10.600  6.097  0.082 0.406 0
 3033 11.625  9.961  -10.285  6.114  0.158 0.608 0
  463 12.448 10.464  -10.184  7.428  0.348 0.464 0
 3875 11.498  9.584  -10.109  5.835  0.135 0.392 0
 4915 11.361  9.523  -9.917  5.497  0.248 0.433 0
 2760 11.683  9.962  -10.327  5.995  0.142 0.347 0
  442 12.574 10.866  -10.126  7.924  0.324 0.458 0
  689 12.331 10.423  -10.808  7.434  0.339 0.163 0
 2376 11.757 10.013  -10.239  6.812  0.177 0.251 0
 1069 12.053 10.463  -10.514  6.812  0.252 0.467 0
 3014 11.535  9.499  -10.310  6.216  0.253 0.296 0
  605 12.159 10.540  -10.008  6.528  0.253 0.614 0
 3324 11.594  9.528  -10.248  6.009  0.115 0.272 0
 4349 11.479  9.514  -9.882  5.497  0.107 0.405 0
 3375 11.573  9.899  -10.055  5.797  0.114 0.686 0
  634 12.434 10.532  -10.108  7.875  0.268 0.399 0
 3335 11.563  9.739  -10.121  5.396  0.200 0.480 0
 5009 11.301  9.816  -9.867  6.106  0.241 0.428 0
 4156 11.437  9.541  -10.101  6.010  0.109 0.136 0
  659 12.445 10.695  -13.000  7.891  0.139 0.432 0
 1915 11.785  9.797  -9.951  5.902  0.259 0.595 0
 4165 11.512  9.444  -10.088  6.286  0.074 0.249 0
 1091 12.021 10.230  -9.966  6.715  0.370 0.566 0
 1258 12.084 10.221  -10.152  6.705  0.317 0.514 0
 6618 11.124  9.593  -10.379  5.665  0.017 0.507 0
 2203 11.787 10.076  -10.439  6.560  0.175 0.480 0
  477 12.579 10.584  -13.000  8.028  0.175 0.134 0
 2405 11.705 10.029  -10.006  6.425  0.318 0.641 0
 1298 12.103 10.280  -13.000  7.632  0.060 0.361 0
 1263 12.085 10.488  -10.252  6.437  0.215 0.555 0
  120 13.066 11.039  -10.331  7.529  0.585 0.602 0
 2999 11.646  9.887  -10.141  5.746  0.151 0.230 0
 2169 11.816 10.181  -10.399  5.872  0.151 0.675 0
 1375 11.867 10.132  -10.198  6.722  0.198 0.221 0
 2283 11.650  9.833  -10.201  6.009  0.207 0.425 0
 2925 11.551  9.487  -9.242  6.252  0.518 0.513 0
 5012 11.379  9.622  -10.252  5.812  0.168 0.513 0
 2992 11.605  9.569  -10.131  5.906  0.160 0.281 0
   82 13.295 11.271  -11.079  8.845  0.732 0.154 0
 1614 11.774 10.033  -10.239  5.823  0.257 0.635 0
 8850 11.009  9.595  -13.000  5.579  0.062 0.408 0
 2363 11.727  9.774  -9.645  5.923  0.227 0.435 0
 2654 11.584  9.635  -9.890  5.723  0.396 0.324 0
 2089 11.849 10.076  -10.331  6.452  0.196 0.433 0
 2527 11.727  9.918  -10.480  6.857  0.149 0.276 0
 2422 11.747  9.988  -10.049  6.224  0.190 0.546 0
  344 12.628 10.459  -9.914  7.418  0.435 0.563 0
  206 12.926 10.802  -11.004  8.278  0.365 0.184 0
  705 12.451 10.589  -11.401  7.824  0.135 0.275 0
 1799 11.886 10.246  -10.343  6.912  0.169 0.425 0
  899 12.293 10.144  -10.315  7.694  0.200 0.302 0
 4539 11.403  9.884  -10.089  5.854  0.121 0.604 0
 3211 11.590  9.796  -10.184  6.458  0.145 0.331 0
 2424 11.786 10.000  -10.251  5.696  0.139 0.552 0
 1117 12.122 10.518  -10.205  7.112  0.201 0.596 0
 4168 11.478  9.572  -10.534  6.283  0.123 0.266 0
  693 12.289 10.528  -10.674  7.277  0.416 0.322 0
 3209 11.613 10.279  -10.852  6.738  0.038 0.481 0
 2093 11.718 10.005  -10.107  5.959  0.243 0.673 0
  103 13.235 10.987  -10.986  8.884  0.604 0.183 0
 4155 11.412  9.565  -9.742  5.893  0.248 0.612 0
 4341 11.444  9.618  -9.977  5.885  0.159 0.387 0
 1665 11.947  9.904  -9.821  6.278  0.283 0.466 0
  625 12.472 10.512  -10.939  7.794  0.186 0.150 0
  343 12.698 10.482  -9.939  7.911  0.357 0.351 0
 1789 11.602  9.862  -10.445  5.912  0.171 0.558 0
 2427 11.672 10.117  -10.257  5.879  0.181 0.617 0
 2290 11.729  9.843  -9.915  6.159  0.260 0.653 0
 1950 11.726 10.052  -10.240  5.553  0.125 0.422 0
  361 12.677 10.826  -10.442  8.042  0.455 0.291 0
  443 12.539 10.752  -13.000  7.859  0.336 0.236 0
 2441 11.646  9.555  -9.843  6.007  0.327 0.277 0
 2193 11.813  9.814  -10.203  5.934  0.237 0.269 0
 3220 11.509  9.596  -10.020  6.220  0.216 0.248 0
 2279 11.377  9.583  -9.921  5.565  0.141 0.626 0
 1743 11.867 10.174  -10.073  6.334  0.257 0.367 0
 3864 11.454  9.540  -10.267  5.798  0.335 0.200 0
 3144 11.558  9.979  -10.225  6.331  0.133 0.357 0
 2394 11.703  9.820  -10.460  6.123  0.182 0.265 0
 5544 11.337  9.567  -10.475  5.549  0.046 0.252 0
  975 12.164 10.344  -11.460  7.557  0.128 0.181 0
 5456 11.320  9.591  -10.122  5.678  0.073 0.508 0
 4129 11.475  9.625  -10.135  5.731  0.158 0.587 0
 3548 11.531  9.746  -10.166  6.046  0.064 0.530 0
 5375 11.331  9.616  -10.176  5.760  0.143 0.560 0
 4065 11.501  9.806  -10.601  5.823  0.103 0.427 0
 3837 11.494  9.559  -10.130  5.942  0.188 0.418 0
 2226 11.771  9.954  -10.275  6.528  0.234 0.208 0
  602 12.446 10.454  -10.639  7.088  0.269 0.235 0
   23 13.652 11.370  -10.590  9.180  0.827 0.355 0
 2007 11.804 10.057  -10.193  6.270  0.330 0.375 0
 6153 11.312  9.548  -10.600  5.740  0.027 0.396 0
  192 12.868 10.757  -11.291  8.071  0.394 0.242 0
   38 13.562 11.115  -12.289  8.970  0.764 0.156 0
 3185 11.621  9.725  -10.419  6.411  0.148 0.264 0
 1898 11.837 10.013  -10.141  6.029  0.233 0.390 0
 2070 11.565  9.715  -10.112  5.987  0.271 0.344 0
 1964 11.789 10.134  -11.729  7.108  0.251 0.172 0
 1041 12.082 10.368  -10.068  6.658  0.343 0.691 0
  346 12.670 10.835  -13.000  8.047  0.368 0.483 0
 1030 12.199 10.586  -11.040  7.268  0.238 0.368 0
 4034 11.514  9.858  -10.654  5.536  0.043 0.358 0
 2263 11.654  9.828  -10.388  6.285  0.335 0.193 0
  400 12.543 10.705  -11.925  8.061  0.174 0.128 0
  130 13.018 10.926  -11.526  8.384  0.556 0.192 0
 2815 11.643  9.914  -10.155  6.105  0.225 0.513 0
  277 12.667 10.530  -10.507  7.636  0.438 0.414 0
  714 12.146 10.300  -9.842  7.285  0.368 0.231 0
   37 13.350 11.202  -11.427  8.801  0.777 0.134 0
    4 14.487 11.652  -11.310  9.004  0.938 0.173 0
 3444 11.581  9.853  -11.242  6.852  0.036 0.204 0
 2373 11.730  9.991  -10.260  6.206  0.243 0.451 0
 6812 11.113  9.673  -13.000  6.139  0.080 0.268 0
 3922 11.501  9.781  -10.161  5.502  0.078 0.525 0
 3454 11.572  9.751  -9.979  5.892  0.153 0.325 0
  370 12.467 10.757  -10.678  7.674  0.294 0.579 0
  450 12.478 10.525  -10.073  6.976  0.397 0.613 0
 1324 12.046 10.406  -10.176  6.923  0.254 0.384 0
 2063 11.843 10.194  -10.236  7.198  0.203 0.345 0
 4746 11.437  9.529  -10.482  5.535  0.095 0.513 0
 3511 11.595  9.718  -10.671  6.739  0.028 0.188 0
   81 13.301 11.014  -10.661  8.592  0.666 0.435 0
 2892 11.573  9.752  -10.248  6.202  0.419 0.408 0
 4113 11.508  9.945  -10.729  6.331  0.037 0.220 0
 3533 11.551 10.103  -10.244  6.048  0.116 0.511 0
  727 12.121 10.431  -11.232  7.099  0.551 0.554 0
  669 12.454 10.652  -11.171  8.006  0.222 0.191 0
 3290 11.567  9.485  -10.156  6.406  0.184 0.163 0
 2572 11.704  9.910  -10.052  5.693  0.229 0.565 0
 3943 11.511  9.609  -10.205  5.940  0.190 0.345 0
 3132 11.586  9.730  -10.074  6.067  0.123 0.157 0
 1767 11.925 10.224  -11.460  7.163  0.078 0.179 0
  772 12.302 10.587  -10.339  7.385  0.252 0.295 0
  916 12.197 10.523  -10.529  7.071  0.258 0.270 0
 1931 11.785 10.107  -9.850  6.266  0.239 0.217 0
  856 12.282 10.629  -11.406  7.742  0.158 0.450 0
 1259 11.804 10.401  -11.159  7.380  0.150 0.169 0
 3223 11.611  9.830  -10.426  5.669  0.081 0.544 0
 2641 11.700  9.758  -10.062  6.208  0.134 0.351 0
  169 12.960 10.855  -10.185  7.834  0.423 0.709 0
 3286 11.564  9.783  -9.944  6.267  0.161 0.501 0
 2775 11.481  9.652  -10.052  6.215  0.319 0.259 0
 1013 12.217 10.519  -13.000  7.697  0.047 0.346 0
 4810 11.445  9.616  -11.203  5.819  0.018 0.190 0
 4418 11.391  9.539  -10.176  6.451  0.308 0.314 0
 4389 11.456  9.565  -10.312  5.799  0.207 0.362 0
 2868 11.636  9.558  -9.655  5.904  0.182 0.501 0
 4530 11.468  9.547  -10.335  6.191  0.054 0.197 0
 2877 11.638  9.777  -9.976  5.679  0.285 0.191 0
 1200 12.147 10.475  -13.000  7.810  0.153 0.122 0
 1765 11.897  9.991  -10.072  6.208  0.325 0.411 0
 1692 11.937 10.310  -10.554  6.907  0.120 0.571 0
 2025 11.775  9.935  -9.814  6.318  0.353 0.575 0
 1966 11.850 10.264  -10.371  6.257  0.166 0.591 0
 4269 11.467  9.892  -10.393  5.937  0.062 0.493 0
 3079 11.611  9.986  -10.408  6.024  0.187 0.673 0
  110 13.225 11.054  -10.459  8.508  0.673 0.567 0
 4501 11.420  9.641  -10.013  6.038  0.170 0.262 0
 8348 11.108  9.613  -10.719  6.018  0.017 0.333 0
 2299 11.775 10.051  -10.127  6.307  0.147 0.377 0
 4939 11.358  9.748  -10.150  5.838  0.158 0.450 0
 3194 11.583 10.177  -10.361  6.234  0.107 0.615 0
 5138 11.326  9.618  -10.183  5.965  0.101 0.412 0
  547 12.345 10.436  -10.828  7.574  0.239 0.487 0
 4286 11.366  9.784  -11.074  6.317  0.290 0.184 0
 1500 11.931 10.258  -9.904  6.763  0.305 0.507 0
 1446 11.997 10.292  -10.418  6.981  0.245 0.309 0
 1819 11.873 10.175  -10.535  6.258  0.207 0.392 0
 2343 11.772 10.006  -10.322  6.636  0.109 0.383 0
 4592 11.451  9.674  -10.413  6.119  0.063 0.532 0
 2170 11.737 10.095  -9.872  6.489  0.317 0.215 0
 2330 11.818 10.190  -11.104  6.885  0.050 0.444 0
 4935 11.411  9.677  -10.568  5.799  0.026 0.222 0
 2858 11.622  9.676  -10.110  6.377  0.313 0.379 0
 2589 11.660 10.072  -9.822  6.179  0.293 0.451 0
   26 13.628 11.253  -11.674  8.716  0.750 0.266 0
 2927 11.540  9.607  -10.191  5.691  0.225 0.519 0
 1243 12.081 10.512  -10.257  7.069  0.208 0.562 0
 4977 11.409  9.527  -10.460  5.451  0.094 0.347 0
 1426 11.871  9.967  -9.833  6.191  0.349 0.437 0
 1464 11.901  9.902  -10.001  6.177  0.406 0.348 0
 1740 11.888  9.955  -9.836  6.590  0.219 0.476 0
 3162 11.621  9.865  -10.211  6.013  0.042 0.274 0
 1332 12.007 10.307  -9.980  6.478  0.231 0.694 0
 1867 11.862 10.126  -10.272  6.164  0.258 0.553 0
 4009 11.481  9.665  -10.050  5.738  0.115 0.589 0
 4662 11.412  9.560  -10.689  5.674  0.163 0.226 0
 2288 11.767  9.981  -13.000  6.783  0.082 0.443 0
 3587 11.527  9.704  -10.317  6.191  0.048 0.385 0
 4588 11.333  9.572  -10.071  5.817  0.141 0.493 0
 1043 11.975 10.324  -11.979  7.340  0.047 0.437 0
  432 12.440 10.705  -11.366  7.840  0.224 0.195 0
 3050 11.608  9.763  -10.144  6.182  0.178 0.544 0
 3113 11.581  9.645  -9.976  6.349  0.186 0.433 0
 1658 11.891 10.137  -10.155  6.665  0.293 0.482 0
  539 12.511 10.796  -12.506  8.005  0.186 0.543 0
 3369 11.413 10.017  -10.106  5.667  0.182 0.520 0
 4683 11.273  9.745  -11.215  5.536  0.064 0.153 0
 3245 11.601  9.812  -10.398  5.820  0.083 0.474 0
  778 12.352 10.826  -13.000  7.877  0.179 0.562 0
 3520 11.456  9.672  -10.432  6.081  0.230 0.500 0
 1433 11.997 10.460  -10.124  6.716  0.226 0.659 0
 1225 12.026 10.253  -10.177  6.940  0.218 0.329 0
 3267 11.556  9.921  -10.206  5.687  0.194 0.393 0
 2284 11.806 10.031  -10.010  6.055  0.164 0.540 0
 3018 11.583  9.709  -9.954  5.783  0.239 0.591 0
 3011 11.604  9.595  -9.894  5.753  0.228 0.375 0
 4213 11.284  9.852  -9.752  6.098  0.250 0.463 0
 3904 11.451  9.594  -10.029  5.591  0.201 0.334 0
 6562 11.285  9.519  -10.788  5.579  0.019 0.236 0
  743 12.247 10.586  -10.233  7.135  0.336 0.681 0
 2524 11.723 10.133  -10.426  6.301  0.154 0.559 0
 1610 11.939 10.352  -10.276  6.850  0.205 0.587 0
 3302 11.512  9.572  -10.011  5.981  0.175 0.258 0
 4359 11.457  9.501  -10.160  5.677  0.087 0.153 0
 2961 11.641 10.325  -10.693  6.184  0.029 0.561 0
 2844 11.684  9.853  -10.630  6.068  0.148 0.359 0
 4203 11.496  9.739  -10.296  5.823  0.106 0.601 0
12781 10.810  9.633  -13.000  5.685  0.079 0.283 0
  188 13.005 10.675  -10.480  8.165  0.455 0.193 0
 3045 11.558  9.060  -10.029  5.920  0.182 0.232 0
 3808 11.506  9.622  -9.886  6.024  0.157 0.274 0
  216 12.870 10.934  -11.062  8.342  0.335 0.189 0
 1173 12.118 10.421  -10.288  6.493  0.239 0.595 0
 5301 11.378  9.575  -10.475  5.190  0.032 0.387 0
 3067 11.610  9.724  -10.146  6.263  0.180 0.251 0
  112 13.148 11.034  -12.750  8.564  0.584 0.150 0
  320 12.525 10.484  -10.029  7.478  0.470 0.237 0
 4339 11.399  9.508  -10.415  5.842  0.188 0.407 0
 2646 11.692  9.985  -10.741  6.456  0.032 0.151 0
 2359 11.757  9.755  -10.253  6.277  0.301 0.451 0
 4552 11.427  9.556  -10.505  6.283  0.053 0.254 0
 2396 11.477  9.700  -10.016  6.421  0.243 0.371 0
 4255 11.343  9.681  -10.551  5.869  0.061 0.286 0
 3477 11.501  9.509  -10.115  5.700  0.384 0.575 0
 1653 11.848 10.055  -10.106  6.589  0.261 0.303 0
 4343 11.404  9.624  -10.012  5.679  0.176 0.653 0
 2230 11.744 10.047  -9.875  6.116  0.263 0.379 0
 3403 11.529  9.594  -10.108  5.829  0.212 0.478 0
 1980 11.875 10.195  -10.746  6.991  0.137 0.379 0
 2386 11.790 10.117  -10.671  6.385  0.134 0.544 0
 3809 11.523  9.533  -10.273  5.712  0.208 0.175 0
 3542 11.552  9.830  -10.368  6.157  0.082 0.246 0
  938 12.186 10.652  -11.013  7.236  0.304 0.604 0
 7278 11.117  9.562  -13.000  5.729  0.072 0.392 0
 4636 11.444  9.548  -10.354  6.202  0.062 0.358 0
 4686 11.410  9.591  -10.336  5.726  0.113 0.358 0
 5123 11.390  9.541  -10.528  5.590  0.049 0.347 0
 1269 12.056 10.463  -10.490  7.091  0.233 0.648 0
 4764 11.400  9.682  -10.570  5.336  0.049 0.315 0
 1619 11.943 10.137  -10.717  7.011  0.213 0.395 0
 4595 11.366  9.592  -10.210  6.136  0.240 0.456 0
  396 12.495 10.689  -10.287  7.615  0.364 0.333 0
 1140 11.992 10.404  -12.819  5.958  0.340 0.231 0
 2747 11.670  9.723  -9.647  6.080  0.175 0.335 0
 5155 11.170  9.504  -13.000  5.773  0.054 0.376 0
 1483 11.981 10.484  -10.417  6.966  0.221 0.503 0
 2065 11.610  9.855  -10.052  6.327  0.168 0.254 0
 3259 11.623  9.840  -10.308  6.210  0.116 0.513 0
 3892 11.466  9.563  -10.008  6.146  0.097 0.294 0
  813 12.261 10.644  -10.383  7.415  0.367 0.313 0
 1494 11.873 10.301  -10.340  6.997  0.156 0.557 0
 2126 11.809 10.208  -10.388  6.465  0.129 0.659 0
 2842 11.646  9.833  -10.367  6.107  0.263 0.443 0
 1929 11.592  9.799  -9.673  5.858  0.269 0.614 0
 3568 11.543  9.519  -10.826  5.995  0.139 0.150 0
 2391 11.750  9.886  -10.166  6.766  0.119 0.225 0
 2597 11.616  9.538  -10.155  5.805  0.164 0.527 0
 3114 11.597  9.996  -10.364  5.871  0.103 0.428 0
 3252 11.556  9.779  -10.227  5.881  0.127 0.474 0
 2702 11.561  9.708  -9.921  5.887  0.275 0.493 0
 3319 11.598  9.845  -10.635  6.252  0.106 0.331 0
 1528 11.841 10.273  -10.160  7.054  0.293 0.163 0
 5385 11.355  9.558  -10.462  6.041  0.118 0.374 0
 3344 11.525  9.924  -10.092  5.904  0.170 0.559 0
 1424 12.039 10.376  -10.589  7.256  0.135 0.237 0
 4135 11.469  9.668  -10.344  6.041  0.041 0.173 0
 3109 11.613  9.674  -10.079  5.986  0.136 0.295 0
 1360 11.989  9.989  -9.961  6.516  0.288 0.247 0
 3569 11.523  9.825  -10.133  5.827  0.092 0.552 0
 2401 11.721  9.730  -10.665  6.411  0.136 0.363 0
 4800 11.327  9.777  -9.951  5.633  0.194 0.664 0
 6103 11.321  9.559  -10.581  5.500  0.038 0.511 0
  879 12.277 10.570  -13.000  7.677  0.128 0.337 0
 5177 11.357  9.541  -10.251  5.666  0.061 0.484 0
 3671 11.508  9.776  -10.435  6.412  0.123 0.378 0
 3167 11.600  9.603  -10.306  5.941  0.332 0.489 0
    1 14.272 11.623  -11.077  9.715  0.925 0.176 0
 4212 11.493  9.646  -10.492  5.298  0.084 0.462 0
 4079 11.500  9.549  -10.360  5.902  0.145 0.285 0
  611 12.410 10.880  -10.097  7.071  0.477 0.617 0
 1982 11.710 10.068  -9.861  6.716  0.267 0.602 0
 2501 11.647  9.972  -9.963  5.939  0.250 0.276 0
 1930 11.867 10.069  -10.143  6.735  0.193 0.499 0
 2889 11.646  9.829  -10.238  6.107  0.151 0.587 0
 2938 11.644  9.335  -10.207  6.105  0.143 0.166 0
 2361 11.753  9.425  -10.329  6.139  0.143 0.181 0
 3529 11.556  9.708  -10.181  5.908  0.129 0.529 0
 3682 11.494  9.519  -9.867  5.792  0.185 0.554 0
 1485 11.992 10.355  -10.317  7.173  0.146 0.440 0
 4096 11.473  9.724  -9.986  6.084  0.075 0.503 0
 2791 11.641  9.842  -10.140  6.239  0.135 0.377 0
  336 12.684 10.972  -13.000  8.049  0.345 0.247 0
 3412 11.297 10.703  -13.000  7.848  0.044 0.264 0
 1124 12.135 10.530  -10.349  6.808  0.258 0.588 0
 1714 11.884 10.197  -10.204  6.612  0.243 0.539 0
 2110 11.818 10.046  -10.277  6.783  0.130 0.370 0
 1772 11.609  9.386  -9.408  5.928  0.252 0.502 0
 5113 11.311  9.646  -10.386  5.983  0.080 0.355 0
  340 12.744 11.042  -12.362  8.150  0.249 0.334 0
  376 12.769 10.730  -13.000  8.396  0.092 0.188 0
 3715 11.491  9.738  -9.837  5.632  0.144 0.577 0
  542 12.473 10.680  -13.000  8.023  0.174 0.219 0
 3451 11.503  9.684  -9.860  6.136  0.195 0.602 0
 1279 12.124 10.479  -13.000  7.657  0.005 0.324 0
 1237 11.969 10.443  -10.302  6.568  0.404 0.590 0
 6149 11.209  9.502  -10.271  5.834  0.113 0.175 0
 2130 11.856 10.285  -11.081  7.155  0.064 0.523 0
 1070 12.006 10.237  -10.176  6.389  0.301 0.228 0
 1969 11.697  9.789  -10.127  6.404  0.250 0.248 0
  623 12.371 10.716  -10.007  7.388  0.371 0.634 0
  941 12.101 10.445  -10.147  6.823  0.474 0.477 0
 1599 11.958 10.160  -13.000  7.343  0.151 0.381 0
 1752 11.955 10.305  -11.545  7.559  0.027 0.166 0
  458 12.527 10.777  -10.586  7.780  0.319 0.608 0
   90 13.206 11.169  -10.436  8.719  0.812 0.304 0
  262 12.782 10.938  -11.967  8.222  0.417 0.136 0
 2084 11.827 10.220  -11.008  6.754  0.117 0.191 0
 3713 11.528  9.747  -10.265  6.200  0.124 0.184 0
 1240 12.032 10.550  -10.258  6.617  0.256 0.716 0
 1089 12.097 10.522  -10.260  6.804  0.329 0.720 0
  872 12.292 10.380  -10.627  7.655  0.173 0.289 0
  678 12.340 10.682  -10.750  7.775  0.199 0.205 0
 1521 11.979 10.318  -10.280  6.999  0.238 0.453 0
  429 12.542 10.918  -12.498  7.935  0.248 0.241 0
   73 13.053 10.878  -10.337  8.470  0.526 0.176 0
 2742 11.686 10.052  -10.185  6.278  0.122 0.541 0
 2172 11.802  9.899  -10.710  6.673  0.111 0.303 0
 3366 11.539  9.572  -10.360  6.283  0.230 0.368 0
 1508 11.993 10.311  -11.486  7.353  0.129 0.156 0
  993 12.188 10.474  -13.000  7.424  0.191 0.433 0
 2907 11.667  9.804  -10.265  6.462  0.139 0.288 0
 4180 11.433  9.510  -9.854  6.066  0.189 0.187 0
 2847 11.586  9.572  -9.999  6.541  0.139 0.158 0
  434 12.635 10.745  -10.450  8.217  0.287 0.146 0
 4139 11.453 10.244  -10.937  6.279  0.019 0.508 0
  356 12.678 11.039  -10.284  8.042  0.404 0.344 0
 1611 11.902 10.369  -10.262  7.025  0.173 0.525 0
  139 13.066 11.135  -11.348  8.475  0.542 0.214 0
 5006 11.371  9.628  -10.176  5.823  0.067 0.482 0
 3492 11.521  9.182  -9.807  5.215  0.211 0.258 0
 2880 11.649  9.524  -9.679  6.122  0.155 0.230 0
  929 12.264 10.582  -11.463  7.770  0.117 0.209 0
 3367 11.547  9.772  -10.078  6.092  0.158 0.357 0
 3785 11.455  9.540  -10.002  5.984  0.236 0.230 0
 1805 11.896 10.336  -10.586  7.241  0.257 0.608 0
 4772 11.377  9.662  -10.033  6.094  0.102 0.453 0
